accuracy,f1 weighted,f1 macro,f1 micro,run,train time,predict time,dataset name,model,model kwargs,model size,experiment name,train samples,test samples,classes,discriminators,seed
0.7538461538461538,0.7060178946619377,0.5232354707304802,0.7538461538461538,1,0.1407792568206787,0.004583597183227539,glass,random-forest,{},738997,glass experiment,149,65,6,6,1702344149
0.7538461538461538,0.7060178946619377,0.5232354707304802,0.7538461538461538,2,0.09981226921081543,0.005071878433227539,glass,random-forest,{},738997,glass experiment,149,65,6,6,1702344149
0.7538461538461538,0.7060178946619377,0.5232354707304802,0.7538461538461538,3,0.09815382957458496,0.004512310028076172,glass,random-forest,{},738997,glass experiment,149,65,6,6,1702344149
0.5692307692307692,0.5575238212080318,0.48033404217614745,0.5692307692307692,1,0.001344919204711914,0.0001380443572998047,glass,decision-tree,{},8661,glass experiment,149,65,6,6,1702344149
0.5692307692307692,0.5575238212080318,0.48033404217614745,0.5692307692307692,2,0.0012164115905761719,0.00012803077697753906,glass,decision-tree,{},8661,glass experiment,149,65,6,6,1702344149
0.5692307692307692,0.5575238212080318,0.48033404217614745,0.5692307692307692,3,0.0012018680572509766,0.0001246929168701172,glass,decision-tree,{},8661,glass experiment,149,65,6,6,1702344149
0.6461538461538462,0.6099906718540258,0.5064280784777678,0.6461538461538462,1,0.014173269271850586,0.0001933574676513672,glass,logistic-regression,{},1215,glass experiment,149,65,6,6,1702344149
0.6461538461538462,0.6099906718540258,0.5064280784777678,0.6461538461538462,2,0.013285160064697266,0.00013065338134765625,glass,logistic-regression,{},1215,glass experiment,149,65,6,6,1702344149
0.6461538461538462,0.6099906718540258,0.5064280784777678,0.6461538461538462,3,0.01352071762084961,0.0001270771026611328,glass,logistic-regression,{},1215,glass experiment,149,65,6,6,1702344149
0.7230769230769231,0.7092884420543996,0.6217719238995835,0.723076923076923,1,0.0006380081176757812,0.003564596176147461,glass,knn,{},26321,glass experiment,149,65,6,6,1702344149
0.7230769230769231,0.7092884420543996,0.6217719238995835,0.723076923076923,2,0.0005829334259033203,0.0033462047576904297,glass,knn,{},26321,glass experiment,149,65,6,6,1702344149
0.7230769230769231,0.7092884420543996,0.6217719238995835,0.723076923076923,3,0.0005478858947753906,0.0033125877380371094,glass,knn,{},26321,glass experiment,149,65,6,6,1702344149
0.35384615384615387,0.3969147999708272,0.40677369539848324,0.35384615384615387,1,0.0009148120880126953,0.00027751922607421875,glass,naive-bayes,{},1543,glass experiment,149,65,6,6,1702344149
0.35384615384615387,0.3969147999708272,0.40677369539848324,0.35384615384615387,2,0.0008397102355957031,0.00022530555725097656,glass,naive-bayes,{},1543,glass experiment,149,65,6,6,1702344149
0.35384615384615387,0.3969147999708272,0.40677369539848324,0.35384615384615387,3,0.0007119178771972656,0.00021457672119140625,glass,naive-bayes,{},1543,glass experiment,149,65,6,6,1702344149
0.5230769230769231,0.45541423916263457,0.3144558550848667,0.5230769230769231,1,0.07091116905212402,0.0002079010009765625,glass,mlp,{},46898,glass experiment,149,65,6,6,1702344149
0.5230769230769231,0.45541423916263457,0.3144558550848667,0.5230769230769231,2,0.07022786140441895,0.00018215179443359375,glass,mlp,{},46898,glass experiment,149,65,6,6,1702344149
0.5230769230769231,0.45541423916263457,0.3144558550848667,0.5230769230769231,3,0.07106232643127441,0.00017714500427246094,glass,mlp,{},46898,glass experiment,149,65,6,6,1702344149
0.35384615384615387,0.18496503496503494,0.08712121212121211,0.35384615384615387,1,0.0017001628875732422,0.0005435943603515625,glass,svm,{},18837,glass experiment,149,65,6,6,1702344149
0.35384615384615387,0.18496503496503494,0.08712121212121211,0.35384615384615387,2,0.001691579818725586,0.0005772113800048828,glass,svm,{},18837,glass experiment,149,65,6,6,1702344149
0.35384615384615387,0.18496503496503494,0.08712121212121211,0.35384615384615387,3,0.00164794921875,0.0005805492401123047,glass,svm,{},18837,glass experiment,149,65,6,6,1702344149
