accuracy,f1 weighted,f1 macro,f1 micro,run,train time,predict time,dataset name,model,model kwargs,model size,experiment name,train samples,test samples,classes,discriminators,seed
0.9261860528342925,0.890824130329645,0.4808393516667059,0.9261860528342923,1,1.854682207107544,0.2554972171783447,sepsis,random-forest,{},9065890,sepsis experiment,88272,22069,2,2,1702345517
0.9260954279758938,0.8907788756727691,0.48081492460065406,0.9260954279758938,2,1.7484080791473389,0.25187039375305176,sepsis,random-forest,{},9086850,sepsis experiment,88272,22069,2,2,1702345519
0.9261860528342925,0.890824130329645,0.4808393516667059,0.9261860528342923,3,1.9029772281646729,0.2618286609649658,sepsis,random-forest,{},9102050,sepsis experiment,88272,22069,2,2,1702345521
0.9256876161130998,0.8905751770059814,0.48070497435173415,0.9256876161130998,1,0.031524658203125,0.002269744873046875,sepsis,decision-tree,{},105377,sepsis experiment,88272,22069,2,2,1702345524
0.9256876161130998,0.8905751770059814,0.48070497435173415,0.9256876161130998,2,0.03139042854309082,0.002455472946166992,sepsis,decision-tree,{},105377,sepsis experiment,88272,22069,2,2,1702345524
0.9256876161130998,0.8905751770059814,0.48070497435173415,0.9256876161130998,3,0.03166389465332031,0.0021011829376220703,sepsis,decision-tree,{},105377,sepsis experiment,88272,22069,2,2,1702345524
0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,1,0.20382332801818848,0.000518798828125,sepsis,logistic-regression,{},732,sepsis experiment,88272,22069,2,2,1702345524
0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,2,0.46935486793518066,0.0011734962463378906,sepsis,logistic-regression,{},732,sepsis experiment,88272,22069,2,2,1702345524
0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,3,0.33185410499572754,0.0011568069458007812,sepsis,logistic-regression,{},732,sepsis experiment,88272,22069,2,2,1702345524
0.9229688703611401,0.8909546104108189,0.4920060478378427,0.9229688703611401,1,0.1134791374206543,0.8187134265899658,sepsis,knn,{},5978311,sepsis experiment,88272,22069,2,2,1702345525
0.9229688703611401,0.8909546104108189,0.4920060478378427,0.9229688703611401,2,0.0445859432220459,0.8250851631164551,sepsis,knn,{},5978311,sepsis experiment,88272,22069,2,2,1702345526
0.9229688703611401,0.8909546104108189,0.4920060478378427,0.9229688703611401,3,0.04160952568054199,0.8414125442504883,sepsis,knn,{},5978311,sepsis experiment,88272,22069,2,2,1702345527
0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,1,0.014891624450683594,0.002706289291381836,sepsis,naive-bayes,{},673,sepsis experiment,88272,22069,2,2,1702345528
0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,2,0.014396905899047852,0.002696514129638672,sepsis,naive-bayes,{},673,sepsis experiment,88272,22069,2,2,1702345528
0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,3,0.014207601547241211,0.0026984214782714844,sepsis,naive-bayes,{},673,sepsis experiment,88272,22069,2,2,1702345528
0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,1,33.56934332847595,0.028201580047607422,sepsis,mlp,{},17130,sepsis experiment,88272,22069,2,2,1702345528
0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,2,40.15480351448059,0.020040512084960938,sepsis,mlp,{},17455,sepsis experiment,88272,22069,2,2,1702345561
0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,3,11.408865928649902,0.01787424087524414,sepsis,mlp,{},16940,sepsis experiment,88272,22069,2,2,1702345601
0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,1,24.023000717163086,8.896921873092651,sepsis,svm,{},574096,sepsis experiment,88272,22069,2,2,1702345613
0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,2,24.412161827087402,8.69917917251587,sepsis,svm,{},574096,sepsis experiment,88272,22069,2,2,1702345646
0.9263219901218904,0.8908920043310973,0.48087598795634173,0.9263219901218904,3,24.039453268051147,8.763415098190308,sepsis,svm,{},574096,sepsis experiment,88272,22069,2,2,1702345679
